"","Mat_Bat","Inns_Bat","NO","Runs_Bat","HS","Ave_Bat","BF","SR_Bat","100","50","4s","6s","Ct","St","Mat_Bowl","Inns_Bowl","Balls","Runs_Bowl","Wkts","Ave_Bowl","Econ","SR_Bowl","4w","5w","10","Full_Name","Country","Batting_Style","Bowling_Style"
"924",3,3,0,100,50,33.33,113,88.49,0,1,13,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Mohammad Shahzaib Hasan Khan","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"925",78,78,4,2725,136,36.82,3572,76.28,8,14,343,7,20,0,78,6,69,90,0,NA,7.82,NA,0,0,0," Salman Butt","Pakistan","Batting style Left-hand bat","Bowling style Right-arm offbreak"
"926",52,27,11,81,15,5.06,185,43.78,0,0,7,0,8,0,52,52,2657,2051,61,33.62,4.63,43.5,1,0,0," Syed Rasel","Bangladesh","Batting style Left-hand bat","Bowling style Left-arm medium-fast"
"927",10,3,2,4,2,4,9,44.44,0,0,0,0,2,0,10,9,457,433,15,28.86,5.68,30.4,0,1,0," Uda Walawwe Mahim Bandaralage Chanaka Asanga Welegedara","Sri Lanka","Batting style Right-hand bat","Bowling style Left-arm fast-medium"
"928",7,7,1,63,23,10.5,140,45,0,0,6,0,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Mohammad Qasim Sheikh","Scotland","Batting style Left-hand bat","Bowling style Left-arm medium"
"929",14,11,2,218,46,24.22,341,63.92,0,0,11,1,10,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Douglas Ross Lockhart","Scotland","Batting style Right-hand bat",NA
"930",10,8,2,59,22,9.83,104,56.73,0,0,4,0,3,0,10,10,414,327,12,27.25,4.73,34.5,1,0,0," Matthew Archibald Parker","Scotland","Batting style Left-hand bat","Bowling style Right-arm medium-fast"
"931",25,14,10,90,28,22.5,147,61.22,0,0,8,0,4,0,25,23,1093,901,20,45.05,4.94,54.6,0,0,0," Ross Thomas Lyons","Scotland","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"932",16,9,4,59,16,11.8,79,74.68,0,0,6,0,1,0,16,16,719,565,24,23.54,4.71,29.9,0,0,0," Mark Benjamin Sebastiaan Jonkman","Netherlands","Batting style Right-hand bat","Bowling style Right-arm fast"
"933",13,5,3,40,22,20,73,54.79,0,0,6,1,1,0,13,12,564,518,13,39.84,5.51,43.3,0,0,0," Peter Christopher Connell","Ireland","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
